Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,lat,lng,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Approval_Date,Origin,Feature,Article,Singular,Plural,Description,Venus
4059,Mu Guiying,Mu Guiying,Venus,32.3,41.2,81,Asia,China,Craters,AA,1991,Chinese warrior.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4062,Muhongo Mons,Muhongo Mons,Venus,175,10.6,174.5,Africa,Angola,Montes,MO,2003,Mbundu (Angola) ancestor deity.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
4063,Mukhina,Mukhina,Venus,24.5,29.5,0.5,Europe,Soviet,Craters,AA,1985,Vera; Soviet sculptor (1889-1953).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4064,Mukylchin Corona,Mukylchin Corona,Venus,525,-12.5,46,Europe,Udmurtian,Coronae,CR,1997,"Udmurt (Urals Finn, Russia) fertility goddess.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4067,Mumtaz-Mahal,Mumtaz Mahal,Venus,38.2,30.3,228.4,Asia,India,Craters,AA,1994,"Mogul empress, Taj Mahal namesake (1592-1631).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4069,Munter,Munter,Venus,32.1,-15.3,39.3,Europe,Germany,Craters,AA,1994,Gabriele; German painter (1877-1962).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4075,Muriel,Muriel,Venus,20.2,-41.7,12.4,Europe,Greek,Craters,AA,1994,First name from Greek.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4076,Muru Tholus,Muru Tholus,Venus,40,-9,305.5,Europe,Estonia,Tholi,TH,1997,Estonian deity of meadows.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
4081,Muta Mons,Muta Mons,Venus,54,55.5,358.3,Europe,Romania (Rumania),Montes,MO,1991,Roman goddess of silence.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
4084,Muzamuza Corona,Muzamuza Corona,Venus,163,65.6,205.4,Asia,India,Coronae,CR,1997,Indian earth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4086,Mykh-Imi Corona,Mykh Imi Corona,Venus,150,-73,99,Asia,Siberia,Coronae,CR,1997,Khanty (Ob River Ugra) earth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4087,Mylitta Fluctus,Mylitta Fluctus,Venus,1250,-54,355.5,Asia,Semitic,Fluctūs,FL,1991,Semitic mother goddess.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
4099,Naatse-elit Dorsa,Naatse elit Dorsa,Venus,950,-66,249,North America,Navajo,Dorsa,DO,1997,Navajo rainbow goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
4101,Nabuzana Corona,Nabuzana Corona,Venus,525,-8.5,47,Africa,Uganda,Coronae,CR,1994,Ganda (Uganda) crop goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4102,Nadeyka,Nadeyka,Venus,9.3,-54.8,305.3,Europe,Belarus,Craters,AA,1997,Belorussian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4103,Nadia,Nadia,Venus,11.3,-27.9,0.6,Europe,Slavic,Craters,AA,1997,Russian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4104,Nadine,Nadine,Venus,18.6,7.8,359.1,Europe,France,Craters,AA,1994,First name from French.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4105,Nadira,Nadira,Venus,31.4,44.1,201.5,Asia,Uzbekistan,Craters,AA,1985,Uzbek poet (1791-1842).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4107,Nagavonyi Corona,Nagavonyi Corona,Venus,190,-18.5,259,Africa,Uganda,Coronae,CR,1994,Ganda (Uganda) crop goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4108,Naguchitsa Fossae,Naguchitsa Fossae,Venus,730,-35.6,159.3,Europe,Caucasus,Fossae,FO,2003,"Adygan evil warrior, old woman with iron teeth.","Fossa, fossae",A,Fossa,fossae,"a long, narrow, shallow depression",goddesses of war
4110,Nahas-tsan Mons,Nahas tsan Mons,Venus,500,14,205,North America,Navajo,Montes,MO,1997,Navajo Mother Earth.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
4111,Nahete Colles,Nahete Colles,Venus,400,38,241,Africa,Benin,Colles,CO,1997,Fon (Benin) wife of sea god Agbe.,Colles,A,Colles,colles,a collection of small hills or knobs,sea goddesses
4112,Nahid Valles,Nahid Valles,Venus,500,-55.1,171,Asia,Persian,Valles,VA,1997,Persian name for planet Venus.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
4114,Naijok Fossae,Naijok Fossae,Venus,450,-70.2,337,Africa,Sudan,Fossae,FO,1997,Dinka (Sudan) evil deity.,"Fossa, fossae",A,Fossa,fossae,"a long, narrow, shallow depression",goddesses of war
4117,Nakai,Nakai,Venus,4.5,-61,286.2,North America,American,Craters,AA,1997,Cheyenne first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4120,Nalkowska,Nalkowska,Venus,22.2,28.1,290,Europe,Poland,Craters,AA,1994,"Zofia; Polish novelist, playwright (1884-1954).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4121,Nalkuta,Nalkuta,Venus,6.5,30.1,307.8,Europe,Caucasus,Craters,AA,1997,Ossetian (N. Caucasus) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4122,Nalwanga Corona,Nalwanga Corona,Venus,380,48.7,247,Africa,Uganda,Coronae,CR,1997,Ganda (Uganda) goddess of childbirth.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4126,Nambi Dorsum,Nambi Dorsum,Venus,1125,-72.5,213,Africa,Uganda,Dorsa,DO,1994,Ugandan sky goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
4127,Nambubi Fluctus,Nambubi Fluctus,Venus,850,-61,135,Africa,Uganda,Fluctūs,FL,1997,"Ganda goddess, mother of god Mukasa.","Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
4128,Namiko,Namiko,Venus,13,43.4,56.2,Asia,Japan,Craters,AA,1997,Japanese first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4129,Namjyalma Fossae,Namjyalma Fossae,Venus,560,2.5,2.7,Asia,Tibet,Fossae,FO,2000,Tibetan victorious mother.,"Fossa, fossae",A,Fossa,fossae,"a long, narrow, shallow depression",goddesses of war
4130,Nammu Farra,Nammu Farra,Venus,160,2.3,169.4,Asia,Assyro-Babylonian,Farra,FR,2003,Assyro-Babylonian goddess of the waters of creation.,"Farrum, farra",A,Farrum,farra,"a pancake-like structure, or a row of such structures",water goddesses
4134,Nana,Nana,Venus,8.8,49.8,75.4,Europe,Yugoslavia,Craters,AA,1985,Serbocroatian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4135,Nana-Buluku Coronae,Nana Buluku Coronae,Venus,230,39.4,14,Africa,Dahomean,Coronae,CR,2003,"Dahomean world creator deity, both male and female.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
14701,Nancy,Nancy,Venus,4.4,6.4,272.2,Asia,Hebrew,Craters,AA,2010,First name derived from Hebrew.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4137,Nanen Corona,Nanen Corona,Venus,50,69.9,198.5,South and Central America,Brazil,Coronae,CR,2000,Brazilian Earth and nature goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4139,Nang-byon Chasma,Nang byon Chasma,Venus,450,4,316.5,Asia,Vietnam,Chasmata,CM,1997,Thaichang/White Thai (Vietnam) moon goddess.,"Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
4138,Nang Pao Corona,Nang Pao Corona,Venus,160,-47,204.5,Asia,Laos,Coronae,CR,2000,"S. Laotian mythical ruler who called for rain, bringing fertility to the rice fields.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4140,Nanichi,Nanichi,Venus,19,-44.8,337.8,North America,Puerto Rico,Craters,AA,2000,Taino (Puerto Rico) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4146,Nantosuelta Vallis,Nantosuelta Vallis,Venus,320,-61.9,193,Europe,Celtic,Valles,VA,1997,Celtic river goddess.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
4147,Naomi,Naomi,Venus,17.5,6,70.3,Asia,Hebrew,Craters,AA,1994,First name from Hebrew.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4149,Naotsete Corona,Naotsete Corona,Venus,200,-58.3,249.5,North America,Pueblo,Coronae,CR,1997,"Keresan Pueblo ancestor goddess, mother of all foreign (non-Keresan) people.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4151,Naran Dorsa,Naran Dorsa,Venus,600,-54,238,Asia,Mongolia,Dorsa,DO,1997,Mongolian sun goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
4154,Narina Tholi,Narina Tholi,Venus,55,-25.8,80,Oceania,Australia,Tholi,TH,2000,Australian wild bird goddess.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
4156,Narundi Fossae,Narundi Fossae,Venus,700,-66.5,329,Asia,Elamite,Fossae,FO,1997,Elam goddess of victory.,"Fossa, fossae",A,Fossa,fossae,"a long, narrow, shallow depression",goddesses of war
4160,Nastya,Nastya,Venus,12.5,-49,275.8,Europe,Russia,Craters,AA,1997,"From Anastasiya, Russian first name.","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4161,Natalia,Natalia,Venus,10.8,67.1,272.9,Europe,Romania (Rumania),Craters,AA,1985,Romanian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4162,Natami Dorsa,Natami Dorsa,Venus,800,-71.5,258,Asia,Burma,Dorsa,DO,1997,Mon (Burma/Myanmar) beauty fairy.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
4166,Naunet Fluctus,Naunet Fluctus,Venus,200,-81,136,Africa,Egypt,Fluctūs,FL,2000,Ancient Egyptian (Heliopolis) sky goddess.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
4170,Navka Planitia,Navka Planitia,Venus,2100,-8.1,317.6,Europe,Slavic,Planitiae,PL,1982,East-Slavic mermaid.,"Planitia, planitiae",A,Planitia,planitiae,a low plain,mythological heroines
4171,Navolga Corona,Navolga Corona,Venus,170,-48.6,296.5,Africa,Uganda,Coronae,CR,1997,Ganda (Uganda) goddess of childbirth.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4172,Nayunuwi Montes,Nayunuwi Montes,Venus,900,2,83,North America,Chickasaw,Montes,MO,1997,Cherokee stone-clad female monster.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
4174,Nazit Mons,Nazit Mons,Venus,350,22.5,240,Africa,Egypt,Montes,MO,2003,Egyptian winged serpent goddess.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
4175,Ndara Tholus,Ndara Tholus,Venus,70,-57.5,16,Asia,Indonesia,Tholi,TH,1997,"Toraji (Sulavesi Isl., Indonesia) underworld and earthquake goddess.","Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
4176,Ndella,Ndella,Venus,5.9,-15.9,60.7,Africa,Senegal,Craters,AA,1997,Wolof first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4177,Ndoi Corona,Ndoi Corona,Venus,225,-20.3,230.3,Africa,Mende,Coronae,CR,2003,Mende (Sierra Leone) Earth and nature goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4179,Neago Fluctūs,Neago Fluctus,Venus,0,49.3,351,North America,Seneca,Fluctūs,FL,1991,Seneca (USA) goddess of silence.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
4185,Neda,Neda,Venus,7.7,16.7,313.5,Europe,Macedonian,Craters,AA,1997,Macedonian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4186,Nedko,Nedko,Venus,8.5,-8.8,317.6,Asia,Siberia,Craters,AA,1997,Nenets (Samoyed) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4187,Nedolya Tesserae,Nedolya Tesserae,Venus,1200,5,294,Europe,Slavic,Tesserae,TE,1997,E. Slavic bad fate goddess.,"Tessera, tesserae",A,Tessera,tesserae,"an area of tile-like, polygonal terrain. Often represents the oldest material at any given location",goddesses of fate and fortune
4188,Neegyauks Tholus,Neegyauks Tholus,Venus,30,-68.6,200,North America,American,Tholi,TH,2000,Tlingit (SE Alaska) volcano woman and frog princess.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
4189,Neeltje,Neeltje,Venus,10,12.4,124.4,Europe,The Netherlands (Dutch),Craters,AA,1997,Dutch first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
4190,Nefertiti Corona,Nefertiti Corona,Venus,371,35.9,48.2,Africa,Egypt,Coronae,CR,1991,Beautiful Egyptian queen (c. 1390-c. 1354 B.C.).,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4193,Nehalennia Corona,Nehalennia Corona,Venus,345,14,10,Europe,Teutonic,Coronae,CR,1994,Teutonic fertility goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4195,Nei-Teukez Corona,Nei Teukez Corona,Venus,90,14.2,258.8,Oceania,Micronesia,Coronae,CR,2003,"Micronesian (Gilbert Islands, Kiribati) mother of gods.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
4200,Nekhebet Fluctus,Nekhebet Fluctus,Venus,400,0,35,Africa,Egypt,Fluctūs,FL,1997,Egyptian vulture goddess.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
4201,Nelike,Nelike,Venus,6.3,-26.8,329.2,Asia,Nanai,Craters,AA,1997,Nanay (E. Siberia) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
